language,product_code,product_name,category,brand,description,short_description,product_price,display_price,unit,weight,quantity,tax,image
ar,DAN-51185,بن داوود نبات صبار في وعاء السيراميك,Supermarket///Retail///Packaged Products,بن داوود,بن داوود نبات صبار في وعاء السيراميك,Bindawood Aloe In Ceramic Pot,44.0,44.0 SAR,piece,0.44,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/094/467/product/45120895.jpg
en,DAN-51239,Bindawood Paraffin Tealight Set,Supermarket///Retail///Packaged Products,Bindawood,Bindawood Paraffin Tealight Set,Bindawood Paraffin Tealight Set,11.0,11.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/094/521/product/47271895.jpg
ar,DAN-51239,بن داوود شموع بارافين,Supermarket///Retail///Packaged Products,بن داوود,بن داوود شموع بارافين,Bindawood Paraffin Tealight Set,11.0,11.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/094/521/product/47271895.jpg
en,DAN-47273,Portable Car Wash Set EAB-042-001,Supermarket///Retail///Packaged Products,,Portable Car Wash Set EAB-042-001,Portable Car Wash Set EAB-042-001,199.0,199.0 SAR,piece,0.1,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/108/005/product/47573250.png
ar,DAN-47273,مجموعة غسيل السيارات المحمولة EAB-042-001,Supermarket///Retail///Packaged Products,,مجموعة غسيل السيارات المحمولة EAB-042-001,Portable Car Wash Set EAB-042-001,199.0,199.0 SAR,piece,0.1,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/108/005/product/47573250.png
en,DAN-49146,Lint Roller 40 Straight Sheets A1LR12,Supermarket///Retail///Packaged Products,,Lint Roller 40 Straight Sheets A1LR12,Lint Roller 40 Straight Sheets A1LR12,9.0,9.0 SAR,piece,1.25,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/090/362/product/45116855.jpg
ar,DAN-49146,رول إزالة الوبر ٤٠ ورقة مستقيمة A1LR12,Supermarket///Retail///Packaged Products,,رول إزالة الوبر ٤٠ ورقة مستقيمة A1LR12,Lint Roller 40 Straight Sheets A1LR12,9.0,9.0 SAR,piece,1.25,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/090/362/product/45116855.jpg
en,DAN-55398,Danube Bakery Kuba 1pc,Supermarket///Retail///Bakery,Danube Bakery,Danube Bakery Kuba 1pc,Danube Bakery Kuba 1pc,1.95,1.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/110/399/product/290805000000.jpg
ar,DAN-55398,مخبز الدانوب كبة ١قطعة,Supermarket///Retail///Bakery,مخبز الدانوب,مخبز الدانوب كبة ١قطعة,Danube Bakery Kuba 1pc,1.95,1.95 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/110/399/product/290805000000.jpg
en,DAN-56181,B & D Paper Shredder Machine CB25M,Supermarket///Retail///Packaged Products,B & D,B & D Paper Shredder Machine CB25M,B & D Paper Shredder Machine CB25M,599.0,599.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/103/286/product/B_D_Paper_Crusher_44115745.jpg
ar,DAN-56181,بي & دي قطاعة ورق مكتبية CB25M,Supermarket///Retail///Packaged Products,بي & دي,بي & دي قطاعة ورق مكتبية CB25M,B & D Paper Shredder Machine CB25M,599.0,599.0 SAR,piece,0.0,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/103/286/product/B_D_Paper_Crusher_44115745.jpg
en,DAN-21642,Vaseline Petroleum Jelly Baby 250ml,Health & Beauty///Beauty///Personal Grooming,Vaseline,Vaseline Petroleum Jelly Baby 250ml,Vaseline Petroleum Jelly Baby 250ml,24.5,24.5 SAR,piece,0.25,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/090/436/product/628100640878.jpg
ar,DAN-21642,فازلين جلي للطفل ٢٥٠مل,Health & Beauty///Beauty///Personal Grooming,فازلين,فازلين جلي للطفل ٢٥٠مل,Vaseline Petroleum Jelly Baby 250ml,24.5,24.5 SAR,piece,0.25,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/090/436/product/628100640878.jpg
en,DAN-40760,Gold Fish Salmon Fillet Portions 500g,Supermarket///Retail///Cheese & Cold Cuts,Gold Fish,Gold Fish Salmon Fillet Portions 500g,Gold Fish Salmon Fillet Portions 500g,79.95,79.95 SAR,piece,0.39,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/069/682/product/704649222227.png
ar,DAN-40760,جولد فيش سمك سالمون فيليه مقطع ٥٠٠غرام,Supermarket///Retail///Cheese & Cold Cuts,جولد فيش,جولد فيش سمك سالمون فيليه مقطع ٥٠٠غرام,Gold Fish Salmon Fillet Portions 500g,79.95,79.95 SAR,piece,0.39,1,0.0,https://d1c124wpoew66.cloudfront.net/spree/images/attachments/000/069/682/product/704649222227.png
